,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Merced,572.0,591.0,-19.0,1665.0,2237.0,1576.0,940.0,3.0,4.0,0.0,434.0,0.0,4.0,0.0,202.0,661.0,4684.0,16799.0,4689.0,16796.0,-5.0,3.0,97.0,1564.0,97.0,1.0,0.0,836.0,6.0,0.0,98.0,842.0,-92.0,92.0,16.0,19.0,7.0,205.0,68.0,406.0,4781.0,18363.0,4761.0,18266.0,55590.0,2.0,111.0,19.0,87.0,8.0,5.0,1.0,10.0,117.0,1611.0,4664.0,16752.0,705.0,1676.0,692.0,5.0,0.0,1598.0,10.0,0.0,697.0,1608.0,8.0,0.0,0.0,67.0,1.0,0.0,8.0,68.0,0.0,0.0,
Modoc,36.0,36.0,0.0,52.0,88.0,52.0,28.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0,36.0,69.0,306.0,69.0,306.0,0.0,0.0,-8.0,49.0,2.0,0.0,0.0,26.0,0.0,0.0,2.0,26.0,-11.0,11.0,0.0,0.0,0.0,3.0,1.0,9.0,61.0,355.0,61.0,354.0,938.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,60.0,304.0,10.0,45.0,10.0,0.0,0.0,35.0,0.0,0.0,10.0,35.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,
Mono,28.0,28.0,0.0,64.0,92.0,46.0,27.0,1.0,2.0,0.0,15.0,0.0,1.0,0.0,4.0,46.0,20.0,306.0,20.0,306.0,0.0,0.0,-1.0,49.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,26.0,-2.0,2.0,0.0,0.0,0.0,12.0,0.0,9.0,19.0,355.0,19.0,355.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,18.0,289.0,1.0,24.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Monterey,617.0,627.0,-10.0,1818.0,2435.0,1783.0,942.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,72.0,652.0,3442.0,14958.0,3443.0,14955.0,-1.0,3.0,-163.0,1765.0,55.0,0.0,0.0,879.0,7.0,1.0,55.0,887.0,-260.0,260.0,4.0,14.0,1.0,150.0,37.0,454.0,3279.0,16723.0,3267.0,16590.0,45202.0,9.0,136.0,10.0,120.0,19.0,4.0,2.0,13.0,40.0,2002.0,3239.0,14721.0,550.0,1612.0,545.0,2.0,1.0,1450.0,8.0,0.0,548.0,1458.0,2.0,0.0,0.0,154.0,0.0,0.0,2.0,154.0,0.0,0.0,
Napa,316.0,320.0,-4.0,401.0,717.0,362.0,165.0,1.0,44.0,0.0,140.0,0.0,9.0,0.0,57.0,355.0,370.0,2511.0,369.0,2510.0,1.0,1.0,4.0,329.0,7.0,0.0,0.0,153.0,5.0,0.0,7.0,158.0,-9.0,9.0,1.0,4.0,0.0,18.0,5.0,140.0,374.0,2840.0,367.0,2778.0,6720.0,5.0,67.0,6.0,59.0,5.0,0.0,1.0,3.0,7.0,338.0,367.0,2502.0,45.0,286.0,43.0,1.0,0.0,254.0,16.0,0.0,44.0,270.0,1.0,0.0,0.0,15.0,1.0,0.0,1.0,16.0,0.0,0.0,
Nevada,149.0,155.0,-6.0,424.0,573.0,403.0,238.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,14.0,170.0,422.0,3118.0,422.0,3117.0,0.0,1.0,24.0,414.0,6.0,0.0,0.0,232.0,0.0,0.0,6.0,232.0,4.0,-4.0,2.0,3.0,1.0,49.0,11.0,134.0,446.0,3532.0,446.0,3524.0,7589.0,3.0,2.0,0.0,5.0,4.0,0.0,0.0,3.0,11.0,371.0,435.0,3161.0,69.0,317.0,69.0,0.0,0.0,302.0,0.0,0.0,69.0,302.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,
Orange,10132.0,10132.0,0.0,8980.0,19112.0,8685.0,5663.0,0.0,15.0,153.0,2558.0,3.0,44.0,50.0,261.0,10427.0,23806.0,70117.0,23806.0,70117.0,0.0,0.0,384.0,8718.0,287.0,10.0,0.0,5207.0,111.0,48.0,297.0,5366.0,1.0,-1.0,3.0,20.0,1.0,12.0,82.0,3321.0,24190.0,78835.0,24034.0,76146.0,235731.0,229.0,2631.0,153.0,1874.0,1133.0,2.0,3.0,815.0,182.0,7928.0,24008.0,70907.0,1100.0,5634.0,1083.0,9.0,1.0,5021.0,107.0,28.0,1093.0,5156.0,7.0,0.0,0.0,461.0,14.0,3.0,7.0,478.0,0.0,0.0,
Placer,294.0,294.0,0.0,883.0,1177.0,872.0,455.0,1.0,2.0,0.0,343.0,0.0,1.0,0.0,74.0,305.0,954.0,6550.0,954.0,6550.0,0.0,0.0,69.0,945.0,46.0,2.0,0.0,407.0,0.0,0.0,48.0,407.0,0.0,0.0,3.0,26.0,9.0,119.0,9.0,393.0,1023.0,7495.0,1010.0,7446.0,17728.0,0.0,68.0,13.0,37.0,9.0,6.0,0.0,12.0,80.0,743.0,943.0,6752.0,86.0,410.0,82.0,2.0,0.0,382.0,1.0,0.0,84.0,383.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,27.0,0.0,0.0,
Plumas,40.0,42.0,-2.0,131.0,171.0,106.0,59.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,9.0,65.0,87.0,615.0,87.0,615.0,0.0,0.0,4.0,90.0,2.0,0.0,0.0,57.0,0.0,0.0,2.0,57.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,28.0,91.0,705.0,91.0,703.0,1603.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,79.0,88.0,626.0,14.0,65.0,14.0,0.0,0.0,61.0,0.0,0.0,14.0,61.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,
Riverside,4749.0,4781.0,-32.0,13609.0,18358.0,13544.0,7191.0,6.0,12.0,0.0,5791.0,0.0,22.0,0.0,562.0,4814.0,19026.0,88922.0,19028.0,88922.0,-2.0,0.0,286.0,10879.0,445.0,5.0,2.0,6638.0,85.0,16.0,452.0,6739.0,-451.0,451.0,47.0,108.0,7.0,928.0,231.0,2653.0,19312.0,99801.0,19180.0,98487.0,283090.0,107.0,1196.0,125.0,1042.0,320.0,32.0,7.0,272.0,325.0,9296.0,18987.0,90505.0,2757.0,10288.0,2672.0,24.0,0.0,9621.0,104.0,17.0,2696.0,9742.0,60.0,1.0,0.0,538.0,5.0,3.0,61.0,546.0,0.0,0.0,
Sacramento,3202.0,3622.0,-420.0,8703.0,11905.0,7993.0,4474.0,3.0,51.0,2.0,3130.0,0.0,37.0,0.0,387.0,3912.0,16553.0,70405.0,16553.0,70405.0,0.0,0.0,261.0,8817.0,513.0,13.0,2.0,3871.0,41.0,34.0,528.0,3946.0,-614.0,480.0,21.0,78.0,35.0,214.0,291.0,4099.0,16814.0,79222.0,16504.0,77895.0,211690.0,98.0,1652.0,307.0,905.0,557.0,0.0,3.0,422.0,429.0,8308.0,16385.0,70914.0,1585.0,4483.0,1520.0,28.0,0.0,4091.0,65.0,17.0,1548.0,4173.0,37.0,0.0,0.0,299.0,9.0,2.0,37.0,310.0,0.0,0.0,
San Benito,127.0,130.0,-3.0,283.0,410.0,242.0,109.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,23.0,168.0,367.0,2064.0,367.0,2064.0,0.0,0.0,5.0,213.0,6.0,0.0,0.0,103.0,0.0,0.0,6.0,103.0,-7.0,7.0,1.0,1.0,0.0,30.0,5.0,72.0,372.0,2277.0,370.0,2253.0,6102.0,1.0,24.0,2.0,22.0,3.0,0.0,0.0,2.0,11.0,241.0,361.0,2036.0,61.0,196.0,59.0,0.0,0.0,190.0,2.0,0.0,59.0,192.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,
San Bernardino,4123.0,4159.0,-36.0,14793.0,18916.0,14654.0,8108.0,2.0,10.0,0.0,6012.0,0.0,9.0,0.0,534.0,4262.0,27455.0,124001.0,27450.0,124007.0,5.0,-6.0,407.0,11703.0,415.0,6.0,0.0,7585.0,76.0,26.0,421.0,7687.0,-366.0,366.0,60.0,125.0,7.0,741.0,285.0,2784.0,27862.0,135704.0,27696.0,134417.0,378920.0,85.0,1244.0,157.0,996.0,355.0,34.0,9.0,291.0,413.0,10173.0,27449.0,125531.0,3721.0,13215.0,3653.0,23.0,0.0,12635.0,106.0,17.0,3676.0,12758.0,45.0,0.0,0.0,453.0,4.0,0.0,45.0,457.0,0.0,0.0,
San Diego,11058.0,11638.0,-580.0,12193.0,23251.0,11335.0,6304.0,10.0,116.0,4.0,4261.0,1.0,367.0,0.0,766.0,11916.0,16963.0,107229.0,17220.0,106111.0,-257.0,1118.0,660.0,10685.0,393.0,6.0,1.0,5765.0,113.0,26.0,400.0,5904.0,0.0,0.0,15.0,61.0,11.0,279.0,234.0,4441.0,17623.0,117914.0,17345.0,115800.0,263784.0,218.0,2306.0,273.0,1609.0,663.0,0.0,5.0,505.0,319.0,11119.0,17304.0,106795.0,1479.0,5442.0,1423.0,26.0,0.0,4822.0,96.0,17.0,1449.0,4935.0,30.0,0.0,0.0,487.0,14.0,6.0,30.0,507.0,0.0,0.0,
San Francisco,1447.0,1605.0,-158.0,2739.0,4186.0,2768.0,1699.0,6.0,39.0,0.0,937.0,0.0,79.0,0.0,132.0,1418.0,2668.0,26832.0,2752.0,26600.0,-84.0,232.0,123.0,2595.0,60.0,7.0,0.0,1558.0,38.0,36.0,67.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,963.0,2791.0,29427.0,2621.0,28346.0,49730.0,37.0,946.0,169.0,565.0,713.0,0.0,1.0,516.0,77.0,2794.0,2714.0,26633.0,254.0,1235.0,229.0,19.0,0.0,1154.0,28.0,13.0,248.0,1195.0,6.0,0.0,0.0,39.0,1.0,0.0,6.0,40.0,0.0,0.0,
San Joaquin  a/,2111.0,2145.0,-34.0,3628.0,5739.0,3642.0,2004.0,5.0,33.0,0.0,1479.0,0.0,14.0,0.0,159.0,2097.0,9226.0,35259.0,9229.0,35259.0,-3.0,0.0,210.0,3023.0,212.0,5.0,0.0,1742.0,26.0,19.0,217.0,1787.0,-144.0,144.0,28.0,41.0,8.0,298.0,101.0,753.0,9436.0,38282.0,9373.0,37688.0,113940.0,30.0,603.0,62.0,458.0,176.0,19.0,1.0,136.0,153.0,2771.0,9283.0,35511.0,1236.0,3770.0,1211.0,7.0,0.0,3571.0,43.0,7.0,1218.0,3621.0,18.0,0.0,0.0,146.0,3.0,0.0,18.0,149.0,0.0,0.0,
San Luis Obispo,417.0,417.0,0.0,863.0,1280.0,826.0,416.0,0.0,9.0,0.0,277.0,0.0,17.0,0.0,133.0,454.0,1099.0,6882.0,1099.0,6882.0,0.0,0.0,13.0,851.0,25.0,1.0,0.0,385.0,4.0,1.0,26.0,390.0,-39.0,39.0,1.0,6.0,10.0,115.0,15.0,301.0,1112.0,7733.0,1106.0,7679.0,17163.0,0.0,51.0,6.0,40.0,10.0,8.0,0.0,14.0,24.0,880.0,1088.0,6853.0,84.0,421.0,82.0,1.0,0.0,348.0,1.0,1.0,83.0,350.0,1.0,0.0,0.0,70.0,0.0,1.0,1.0,71.0,0.0,0.0,
San Mateo,3564.0,3564.0,0.0,1679.0,5243.0,1699.0,844.0,4.0,135.0,0.0,782.0,0.0,205.0,0.0,73.0,3544.0,1455.0,11499.0,1514.0,11418.0,-59.0,81.0,64.0,1771.0,25.0,1.0,0.0,767.0,35.0,16.0,26.0,818.0,2.0,-2.0,15.0,16.0,0.0,161.0,21.0,778.0,1519.0,13270.0,1473.0,12710.0,29727.0,32.0,543.0,46.0,409.0,203.0,0.0,0.0,151.0,33.0,1328.0,1486.0,11942.0,176.0,656.0,168.0,8.0,0.0,600.0,27.0,5.0,176.0,632.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,24.0,0.0,0.0,
Santa Barbara,916.0,992.0,-76.0,1583.0,2499.0,1458.0,740.0,7.0,47.0,0.0,599.0,0.0,54.0,0.0,119.0,1041.0,2261.0,10616.0,2400.0,10223.0,-139.0,393.0,99.0,1529.0,67.0,1.0,0.0,667.0,5.0,0.0,68.0,672.0,0.0,0.0,6.0,11.0,0.0,101.0,25.0,745.0,2360.0,12145.0,2354.0,12051.0,31682.0,6.0,80.0,6.0,79.0,0.0,19.0,0.0,15.0,56.0,1576.0,2304.0,10569.0,222.0,730.0,218.0,0.0,0.0,674.0,7.0,0.0,218.0,681.0,4.0,0.0,0.0,49.0,0.0,0.0,4.0,49.0,0.0,0.0,
Santa Clara,2539.0,2772.0,-233.0,4138.0,6677.0,3674.0,2022.0,11.0,65.0,1.0,1352.0,0.0,44.0,0.0,299.0,3003.0,6559.0,41753.0,6759.0,41317.0,-200.0,436.0,264.0,4008.0,164.0,10.0,0.0,1771.0,36.0,41.0,174.0,1848.0,1.0,-1.0,8.0,18.0,0.0,129.0,81.0,2014.0,6823.0,45761.0,6734.0,44233.0,108695.0,90.0,1107.0,88.0,792.0,1045.0,0.0,1.0,736.0,128.0,4467.0,6695.0,41294.0,526.0,2648.0,515.0,7.0,0.0,2406.0,45.0,16.0,522.0,2467.0,4.0,0.0,0.0,169.0,6.0,6.0,4.0,181.0,0.0,0.0,
Santa Cruz,957.0,1011.0,-54.0,1036.0,1993.0,883.0,420.0,0.0,33.0,0.0,418.0,0.0,44.0,0.0,45.0,1110.0,1181.0,9309.0,1251.0,9129.0,-70.0,180.0,45.0,979.0,23.0,0.0,0.0,392.0,3.0,2.0,23.0,397.0,-1.0,1.0,1.0,4.0,0.0,5.0,22.0,572.0,1226.0,10288.0,1223.0,10221.0,22126.0,3.0,58.0,3.0,58.0,0.0,9.0,0.0,9.0,29.0,1288.0,1197.0,9000.0,127.0,569.0,118.0,0.0,0.0,391.0,3.0,2.0,118.0,396.0,9.0,0.0,0.0,172.0,1.0,0.0,9.0,173.0,0.0,0.0,
Shasta,724.0,731.0,-7.0,1372.0,2096.0,1148.0,494.0,6.0,56.0,0.0,575.0,0.0,18.0,0.0,79.0,948.0,1661.0,9239.0,1661.0,9238.0,0.0,1.0,18.0,966.0,27.0,0.0,0.0,466.0,0.0,1.0,27.0,467.0,-31.0,31.0,5.0,17.0,0.0,154.0,17.0,297.0,1679.0,10205.0,1673.0,10181.0,23624.0,1.0,21.0,6.0,12.0,19.0,0.0,0.0,12.0,43.0,1142.0,1636.0,9063.0,245.0,891.0,233.0,2.0,0.0,829.0,2.0,0.0,235.0,831.0,10.0,0.0,0.0,60.0,0.0,0.0,10.0,60.0,0.0,0.0,
Sierra,4.0,4.0,0.0,9.0,13.0,12.0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,138.0,11.0,138.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,147.0,12.0,147.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,130.0,5.0,13.0,5.0,0.0,0.0,12.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Siskiyou,110.0,114.0,-4.0,351.0,461.0,327.0,157.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,17.0,134.0,436.0,2283.0,436.0,2283.0,0.0,0.0,-9.0,265.0,9.0,0.0,0.0,148.0,0.0,0.0,9.0,148.0,-25.0,25.0,2.0,8.0,1.0,28.0,4.0,56.0,427.0,2548.0,427.0,2541.0,6560.0,2.0,3.0,0.0,5.0,2.0,0.0,0.0,2.0,10.0,285.0,417.0,2263.0,95.0,248.0,94.0,0.0,0.0,236.0,1.0,0.0,94.0,237.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,
Solano,782.0,898.0,-116.0,1906.0,2688.0,1624.0,911.0,7.0,37.0,1.0,554.0,0.0,95.0,0.0,158.0,1064.0,3146.0,15578.0,3150.0,15367.0,-4.0,211.0,132.0,2030.0,81.0,1.0,0.0,819.0,7.0,3.0,82.0,829.0,-6.0,6.0,6.0,31.0,0.0,150.0,50.0,1014.0,3278.0,17608.0,3256.0,17432.0,41223.0,184.0,161.0,22.0,138.0,47.0,41.0,0.0,38.0,67.0,2358.0,3211.0,15250.0,286.0,1069.0,279.0,1.0,0.0,992.0,5.0,2.0,280.0,999.0,6.0,0.0,0.0,70.0,0.0,0.0,6.0,70.0,0.0,0.0,
Sonoma,1042.0,1156.0,-114.0,1521.0,2563.0,1357.0,755.0,2.0,91.0,0.0,551.0,0.0,109.0,0.0,51.0,1206.0,1947.0,15379.0,2003.0,15153.0,-56.0,226.0,68.0,1281.0,52.0,1.0,1.0,692.0,5.0,4.0,54.0,701.0,-1.0,1.0,0.0,5.0,2.0,190.0,13.0,384.0,2015.0,16660.0,1984.0,16426.0,34389.0,20.0,248.0,30.0,188.0,63.0,0.0,1.0,46.0,27.0,1392.0,1988.0,15268.0,191.0,949.0,187.0,1.0,0.0,719.0,7.0,0.0,188.0,726.0,3.0,0.0,0.0,218.0,4.0,1.0,3.0,223.0,0.0,0.0,
Stanislaus,913.0,925.0,-12.0,3917.0,4830.0,3737.0,2196.0,3.0,58.0,1.0,1329.0,0.0,33.0,0.0,211.0,1093.0,6718.0,32518.0,6722.0,32518.0,-4.0,0.0,-6.0,3374.0,100.0,1.0,0.0,2086.0,7.0,2.0,101.0,2095.0,-209.0,209.0,21.0,38.0,2.0,413.0,79.0,619.0,6712.0,35892.0,6692.0,35744.0,92781.0,9.0,148.0,20.0,123.0,29.0,6.0,0.0,25.0,97.0,2958.0,6615.0,32934.0,960.0,3494.0,947.0,2.0,0.0,3392.0,16.0,1.0,949.0,3409.0,11.0,0.0,0.0,84.0,1.0,0.0,11.0,85.0,0.0,0.0,
Sutter,188.0,198.0,-10.0,510.0,698.0,497.0,256.0,1.0,0.0,0.0,205.0,0.0,4.0,0.0,36.0,201.0,798.0,4015.0,798.0,4016.0,0.0,-1.0,9.0,441.0,20.0,0.0,0.0,231.0,3.0,2.0,20.0,236.0,-25.0,25.0,6.0,13.0,0.0,46.0,8.0,121.0,807.0,4456.0,798.0,4412.0,12384.0,2.0,57.0,9.0,38.0,6.0,0.0,0.0,6.0,22.0,431.0,785.0,4025.0,88.0,422.0,84.0,2.0,0.0,400.0,5.0,0.0,86.0,405.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,17.0,0.0,0.0,
Tehama,242.0,245.0,-3.0,522.0,764.0,501.0,215.0,3.0,21.0,0.0,249.0,0.0,13.0,0.0,37.0,263.0,712.0,3263.0,712.0,3262.0,0.0,1.0,15.0,437.0,21.0,0.0,0.0,193.0,1.0,0.0,21.0,194.0,-23.0,23.0,2.0,10.0,1.0,41.0,14.0,169.0,727.0,3700.0,725.0,3686.0,10099.0,0.0,12.0,2.0,9.0,3.0,6.0,0.0,5.0,12.0,383.0,715.0,3317.0,118.0,335.0,118.0,0.0,0.0,323.0,2.0,0.0,118.0,325.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,
Trinity,63.0,63.0,0.0,105.0,168.0,119.0,69.0,0.0,3.0,0.0,44.0,0.0,1.0,0.0,6.0,49.0,72.0,639.0,72.0,639.0,0.0,0.0,5.0,86.0,2.0,0.0,0.0,67.0,0.0,0.0,2.0,67.0,-1.0,1.0,0.0,0.0,1.0,4.0,3.0,14.0,77.0,725.0,77.0,724.0,1580.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,81.0,74.0,644.0,14.0,49.0,14.0,0.0,0.0,46.0,0.0,0.0,14.0,46.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Tulare,3566.0,3566.0,0.0,2949.0,6515.0,2645.0,1963.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,91.0,3870.0,20357.0,34314.0,20357.0,34314.0,0.0,0.0,484.0,4443.0,144.0,0.0,0.0,1772.0,42.0,5.0,144.0,1819.0,6.0,-6.0,235.0,463.0,5.0,520.0,94.0,1647.0,20841.0,38757.0,20775.0,38089.0,116059.0,181.0,634.0,65.0,506.0,209.0,19.0,1.0,162.0,145.0,3796.0,20696.0,34961.0,775.0,2220.0,768.0,1.0,0.0,2101.0,21.0,6.0,769.0,2128.0,5.0,1.0,0.0,91.0,1.0,0.0,6.0,92.0,0.0,0.0,
Tuolumne,102.0,104.0,-2.0,272.0,374.0,259.0,145.0,0.0,13.0,0.0,90.0,0.0,1.0,0.0,24.0,115.0,356.0,2259.0,357.0,2259.0,-1.0,0.0,10.0,238.0,7.0,0.0,0.0,137.0,0.0,1.0,7.0,138.0,-6.0,6.0,4.0,9.0,0.0,25.0,5.0,60.0,366.0,2497.0,366.0,2493.0,5227.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,8.0,261.0,358.0,2236.0,44.0,246.0,43.0,0.0,0.0,226.0,1.0,1.0,43.0,228.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,18.0,0.0,0.0,
Ventura,1760.0,1760.0,0.0,3229.0,4989.0,2680.0,1678.0,0.0,26.0,0.0,941.0,0.0,61.0,0.0,61.0,2309.0,3408.0,25198.0,3408.0,25198.0,0.0,0.0,110.0,3359.0,63.0,2.0,0.0,1569.0,36.0,8.0,65.0,1613.0,1.0,-1.0,0.0,0.0,0.0,0.0,44.0,1747.0,3518.0,28557.0,3506.0,28172.0,68100.0,27.0,346.0,12.0,275.0,138.0,0.0,0.0,110.0,73.0,3596.0,3445.0,24961.0,312.0,1336.0,310.0,0.0,0.0,1237.0,10.0,2.0,310.0,1249.0,2.0,0.0,0.0,86.0,1.0,0.0,2.0,87.0,0.0,0.0,
Yolo,737.0,737.0,0.0,829.0,1566.0,669.0,337.0,8.0,46.0,0.0,254.0,0.0,51.0,0.0,78.0,897.0,927.0,6082.0,967.0,5943.0,-40.0,139.0,62.0,660.0,35.0,1.0,0.0,294.0,6.0,1.0,36.0,301.0,0.0,0.0,7.0,14.0,0.0,3.0,19.0,342.0,989.0,6742.0,954.0,6607.0,16374.0,15.0,198.0,34.0,69.0,99.0,0.0,1.0,66.0,35.0,830.0,954.0,5912.0,92.0,472.0,81.0,4.0,0.0,387.0,4.0,1.0,85.0,392.0,7.0,0.0,0.0,77.0,3.0,0.0,7.0,80.0,0.0,0.0,
Yuba,410.0,412.0,-2.0,590.0,1000.0,556.0,309.0,1.0,10.0,0.0,228.0,0.0,6.0,0.0,19.0,444.0,954.0,4421.0,955.0,4420.0,-1.0,1.0,12.0,487.0,17.0,0.0,0.0,288.0,4.0,0.0,17.0,292.0,-22.0,22.0,4.0,9.0,0.0,56.0,13.0,108.0,966.0,4908.0,961.0,4875.0,13025.0,3.0,32.0,5.0,28.0,5.0,0.0,0.0,5.0,24.0,436.0,942.0,4472.0,131.0,442.0,128.0,1.0,0.0,430.0,4.0,0.0,129.0,434.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,
