July 2017,Number of Household Contacts By Race,,,,,,,,,,,,,,,Number of Household Contacts By Race (Continued),,,,,,,,,,,,,,,Number of Household Contacts By Race (Continued),,,,,,,,,,,,,,,Number of Household Contacts By Race (Continued),,,,,,,,,,,,,,,Number of Household Contacts By Race (Continued),,,,,,,,,,,,Number of Household Contacts By Race (Continued),,,,,,,,,Number of Hispanic or Latino Household Contacts Reported in Section A. By Race,,,,,,,,,,,,,,,Number of Hispanic or Latino Household Contacts Reported in Section A. By Race (Continued),,,,,,,,,,,,,,,Number of Hispanic or Latino Household Contacts Reported in Section A. By Race (Continued),,,,,,,,,,,,,,,Number of Hispanic or Latino Household Contacts Reported in Section A. By Race (Continued),,,,,,,,,,,,,,,Number of Hispanic or Latino Household Contacts Reported in Section A. By Race (Continued),,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts 
El Dorado,7.0,65.0,72.0,6.0,95.0,101.0,2.0,11.0,13.0,0.0,3.0,3.0,0.0,7.0,7.0,0.0,5.0,5.0,4.0,48.0,52.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,6.0,6.0,0.0,4.0,4.0,10.0,81.0,91.0,1.0,11.0,12.0,1.0,7.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,385.0,4861.0,5246.0,8.0,66.0,74.0,0.0,28.0,28.0,2.0,13.0,15.0,0.0,0.0,0.0,40.0,377.0,417.0,45.0,709.0,754.0,504.0,6306.0,6810.0,1.0,9.0,10.0,3.0,5.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,196.0,216.0,1.0,6.0,7.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,32.0,306.0,338.0,22.0,221.0,243.0,79.0,753.0,832.0,
Fresno,164.0,712.0,876.0,543.0,5113.0,5656.0,26.0,292.0,318.0,75.0,501.0,576.0,5.0,88.0,93.0,2.0,54.0,56.0,21.0,298.0,319.0,1.0,33.0,34.0,94.0,936.0,1030.0,10.0,151.0,161.0,309.0,2760.0,3069.0,0.0,0.0,0.0,1293.0,6767.0,8060.0,21.0,185.0,206.0,9.0,71.0,80.0,3.0,17.0,20.0,2.0,39.0,41.0,7.0,58.0,65.0,0.0,0.0,0.0,1880.0,15941.0,17821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6682.0,38375.0,45057.0,745.0,9330.0,10075.0,11328.0,76423.0,87751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6682.0,38375.0,45057.0,0.0,0.0,0.0,6682.0,38375.0,45057.0,
Glenn,7.0,38.0,45.0,5.0,57.0,62.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,38.0,42.0,0.0,1.0,1.0,0.0,10.0,10.0,0.0,2.0,2.0,4.0,18.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,813.0,931.0,2.0,13.0,15.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,1.0,1.0,45.0,302.0,347.0,10.0,36.0,46.0,191.0,1286.0,1477.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,109.0,123.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,290.0,335.0,5.0,25.0,30.0,65.0,433.0,498.0,
Humboldt,132.0,972.0,1104.0,26.0,310.0,336.0,1.0,11.0,12.0,0.0,4.0,4.0,1.0,10.0,11.0,0.0,6.0,6.0,1.0,44.0,45.0,1.0,10.0,11.0,6.0,65.0,71.0,0.0,9.0,9.0,16.0,133.0,149.0,0.0,18.0,18.0,26.0,308.0,334.0,2.0,35.0,37.0,1.0,18.0,19.0,0.0,2.0,2.0,0.0,9.0,9.0,1.0,5.0,6.0,0.0,1.0,1.0,497.0,7013.0,7510.0,39.0,406.0,445.0,4.0,48.0,52.0,6.0,50.0,56.0,3.0,13.0,16.0,74.0,1026.0,1100.0,24.0,991.0,1015.0,833.0,11172.0,12005.0,4.0,53.0,57.0,0.0,13.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,15.0,17.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,269.0,293.0,2.0,27.0,29.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,64.0,867.0,931.0,14.0,155.0,169.0,110.0,1409.0,1519.0,
Imperial,34.0,169.0,203.0,1.0,76.0,77.0,0.0,10.0,10.0,0.0,2.0,2.0,0.0,10.0,10.0,0.0,4.0,4.0,1.0,32.0,33.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,7.0,7.0,0.0,1.0,1.0,42.0,261.0,303.0,3.0,11.0,14.0,2.0,1.0,3.0,0.0,3.0,3.0,0.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1204.0,7796.0,9000.0,3.0,28.0,31.0,7.0,27.0,34.0,3.0,16.0,19.0,1.0,2.0,3.0,765.0,5920.0,6685.0,149.0,611.0,760.0,2212.0,14917.0,17129.0,2.0,18.0,20.0,1.0,22.0,23.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,21.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1061.0,6523.0,7584.0,1.0,14.0,15.0,6.0,17.0,23.0,1.0,7.0,8.0,0.0,0.0,0.0,760.0,5898.0,6658.0,66.0,317.0,383.0,1901.0,12842.0,14743.0,
Inyo,34.0,242.0,276.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,521.0,551.0,3.0,21.0,24.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,92.0,99.0,2.0,42.0,44.0,77.0,933.0,1010.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,36.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,87.0,94.0,2.0,31.0,33.0,18.0,157.0,175.0,
Kern,59.0,437.0,496.0,125.0,1344.0,1469.0,56.0,402.0,458.0,14.0,79.0,93.0,2.0,24.0,26.0,1.0,20.0,21.0,32.0,522.0,554.0,0.0,29.0,29.0,2.0,27.0,29.0,2.0,29.0,31.0,12.0,170.0,182.0,4.0,42.0,46.0,1442.0,6325.0,7767.0,15.0,92.0,107.0,2.0,23.0,25.0,2.0,22.0,24.0,8.0,30.0,38.0,3.0,13.0,16.0,0.0,4.0,4.0,3905.0,28944.0,32849.0,36.0,289.0,325.0,30.0,177.0,207.0,42.0,214.0,256.0,5.0,32.0,37.0,2411.0,14025.0,16436.0,1290.0,7189.0,8479.0,9360.0,59068.0,68428.0,31.0,164.0,195.0,52.0,267.0,319.0,40.0,170.0,210.0,2.0,17.0,19.0,2.0,3.0,5.0,0.0,4.0,4.0,3.0,51.0,54.0,0.0,1.0,1.0,2.0,8.0,10.0,0.0,0.0,0.0,2.0,11.0,13.0,1.0,2.0,3.0,34.0,160.0,194.0,4.0,22.0,26.0,0.0,5.0,5.0,1.0,6.0,7.0,2.0,8.0,10.0,1.0,2.0,3.0,0.0,1.0,1.0,1669.0,10212.0,11881.0,12.0,81.0,93.0,13.0,63.0,76.0,3.0,34.0,37.0,1.0,8.0,9.0,2381.0,13633.0,16014.0,1216.0,6251.0,7467.0,5416.0,30895.0,36311.0,
Kings,7.0,84.0,91.0,29.0,236.0,265.0,4.0,54.0,58.0,1.0,9.0,10.0,2.0,4.0,6.0,0.0,6.0,6.0,17.0,121.0,138.0,0.0,1.0,1.0,2.0,12.0,14.0,0.0,5.0,5.0,3.0,21.0,24.0,0.0,3.0,3.0,101.0,706.0,807.0,1.0,13.0,14.0,0.0,6.0,6.0,1.0,1.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,3084.0,3656.0,4.0,23.0,27.0,3.0,25.0,28.0,4.0,23.0,27.0,1.0,5.0,6.0,384.0,2742.0,3126.0,314.0,2105.0,2419.0,1420.0,9046.0,10466.0,3.0,36.0,39.0,8.0,60.0,68.0,4.0,43.0,47.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,5.0,8.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,24.0,27.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,909.0,1207.0,0.0,7.0,7.0,2.0,4.0,6.0,2.0,2.0,4.0,1.0,4.0,5.0,377.0,2677.0,3054.0,277.0,1775.0,2052.0,971.0,5505.0,6476.0,
Lake,14.0,212.0,226.0,0.0,41.0,41.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,19.0,19.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,27.0,198.0,225.0,0.0,10.0,10.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,384.0,4405.0,4789.0,7.0,84.0,91.0,1.0,22.0,23.0,8.0,31.0,39.0,0.0,1.0,1.0,78.0,483.0,561.0,22.0,321.0,343.0,541.0,5808.0,6349.0,2.0,30.0,32.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,147.0,176.0,1.0,13.0,14.0,0.0,3.0,3.0,2.0,4.0,6.0,0.0,0.0,0.0,73.0,439.0,512.0,17.0,173.0,190.0,124.0,824.0,948.0,
Lassen,11.0,73.0,84.0,4.0,14.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,1.0,5.0,26.0,31.0,3.0,9.0,12.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,169.0,1081.0,1250.0,4.0,20.0,24.0,1.0,2.0,3.0,0.0,5.0,5.0,0.0,1.0,1.0,10.0,54.0,64.0,15.0,77.0,92.0,222.0,1362.0,1584.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,50.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,48.0,9.0,40.0,49.0,24.0,135.0,159.0,
Los Angeles,388.0,2381.0,2769.0,1570.0,18565.0,20135.0,76.0,900.0,976.0,200.0,1564.0,1764.0,227.0,3573.0,3800.0,40.0,476.0,516.0,421.0,4858.0,5279.0,164.0,2243.0,2407.0,14.0,108.0,122.0,182.0,2896.0,3078.0,195.0,1488.0,1683.0,51.0,459.0,510.0,13519.0,92619.0,106138.0,155.0,1021.0,1176.0,16.0,190.0,206.0,5.0,62.0,67.0,105.0,642.0,747.0,21.0,106.0,127.0,8.0,21.0,29.0,25580.0,149186.0,174766.0,337.0,1390.0,1727.0,86.0,593.0,679.0,228.0,1311.0,1539.0,45.0,287.0,332.0,36964.0,160626.0,197590.0,2442.0,18254.0,20696.0,81314.0,446233.0,527547.0,287.0,1384.0,1671.0,37.0,224.0,261.0,3.0,7.0,10.0,1.0,8.0,9.0,1.0,22.0,23.0,2.0,22.0,24.0,15.0,76.0,91.0,1.0,8.0,9.0,2.0,23.0,25.0,0.0,5.0,5.0,12.0,45.0,57.0,0.0,8.0,8.0,179.0,954.0,1133.0,7.0,104.0,111.0,3.0,43.0,46.0,0.0,9.0,9.0,4.0,25.0,29.0,0.0,25.0,25.0,0.0,2.0,2.0,15972.0,79916.0,95888.0,232.0,770.0,1002.0,11.0,72.0,83.0,50.0,227.0,277.0,9.0,22.0,31.0,35055.0,149932.0,184987.0,0.0,1.0,1.0,51839.0,233606.0,285445.0,
Madera,10.0,135.0,145.0,19.0,107.0,126.0,8.0,38.0,46.0,0.0,6.0,6.0,1.0,3.0,4.0,0.0,2.0,2.0,6.0,20.0,26.0,0.0,2.0,2.0,1.0,11.0,12.0,0.0,3.0,3.0,3.0,21.0,24.0,0.0,1.0,1.0,62.0,389.0,451.0,0.0,8.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,611.0,4526.0,5137.0,5.0,39.0,44.0,1.0,12.0,13.0,1.0,11.0,12.0,2.0,3.0,5.0,580.0,2579.0,3159.0,315.0,1986.0,2301.0,1606.0,9795.0,11401.0,2.0,25.0,27.0,3.0,34.0,37.0,3.0,22.0,25.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,1903.0,2206.0,1.0,6.0,7.0,0.0,5.0,5.0,0.0,2.0,2.0,2.0,2.0,4.0,573.0,2538.0,3111.0,259.0,1497.0,1756.0,1144.0,6032.0,7176.0,
Marin,7.0,41.0,48.0,12.0,279.0,291.0,4.0,42.0,46.0,0.0,2.0,2.0,2.0,38.0,40.0,0.0,6.0,6.0,3.0,39.0,42.0,0.0,17.0,17.0,0.0,3.0,3.0,1.0,87.0,88.0,2.0,35.0,37.0,0.0,10.0,10.0,70.0,514.0,584.0,6.0,8.0,14.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,5.0,0.0,1.0,1.0,214.0,3123.0,3337.0,6.0,40.0,46.0,1.0,29.0,30.0,3.0,28.0,31.0,1.0,3.0,4.0,209.0,1094.0,1303.0,10.0,170.0,180.0,539.0,5329.0,5868.0,6.0,19.0,25.0,0.0,10.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,605.0,696.0,2.0,11.0,13.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,195.0,1029.0,1224.0,8.0,64.0,72.0,303.0,1756.0,2059.0,
Mariposa,3.0,37.0,40.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,799.0,869.0,3.0,43.0,46.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,29.0,0.0,8.0,8.0,79.0,934.0,1013.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,50.0,1.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,22.0,0.0,2.0,2.0,9.0,84.0,93.0,
Mendocino,47.0,398.0,445.0,4.0,71.0,75.0,2.0,26.0,28.0,0.0,3.0,3.0,0.0,12.0,12.0,0.0,0.0,0.0,1.0,19.0,20.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,6.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,100.0,106.0,1.0,11.0,12.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,312.0,4021.0,4333.0,15.0,130.0,145.0,0.0,11.0,11.0,1.0,22.0,23.0,1.0,6.0,7.0,83.0,517.0,600.0,53.0,439.0,492.0,523.0,5726.0,6249.0,4.0,24.0,28.0,2.0,25.0,27.0,2.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,233.0,267.0,3.0,11.0,14.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,78.0,468.0,546.0,48.0,284.0,332.0,170.0,1050.0,1220.0,
Merced,28.0,169.0,197.0,128.0,1068.0,1196.0,16.0,87.0,103.0,0.0,11.0,11.0,3.0,17.0,20.0,2.0,5.0,7.0,9.0,85.0,94.0,2.0,9.0,11.0,12.0,116.0,128.0,0.0,13.0,13.0,83.0,706.0,789.0,1.0,19.0,20.0,283.0,1442.0,1725.0,11.0,67.0,78.0,3.0,15.0,18.0,0.0,11.0,11.0,4.0,27.0,31.0,4.0,10.0,14.0,0.0,4.0,4.0,1390.0,9628.0,11018.0,21.0,177.0,198.0,11.0,55.0,66.0,21.0,78.0,99.0,1.0,22.0,23.0,1526.0,7137.0,8663.0,26.0,203.0,229.0,3446.0,20046.0,23492.0,17.0,82.0,99.0,3.0,44.0,47.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,2.0,2.0,11.0,56.0,67.0,3.0,14.0,17.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,5.0,0.0,2.0,2.0,783.0,4348.0,5131.0,7.0,46.0,53.0,6.0,18.0,24.0,4.0,17.0,21.0,0.0,3.0,3.0,1510.0,7007.0,8517.0,18.0,140.0,158.0,2362.0,11775.0,14137.0,
